object_id,zone_orig,zone_gzt,zone_desc,zone_link,colour
4296,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4296,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4297,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4297,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4298,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4298,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4299,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4299,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4300,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4300,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4301,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4301,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4302,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4302,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4303,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4303,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4304,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4304,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4305,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4305,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4306,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4306,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4307,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4307,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4308,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4308,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4309,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4309,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4310,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4310,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4311,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4311,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4312,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4312,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4313,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4313,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4314,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4314,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4315,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4315,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4316,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4316,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4317,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4317,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4318,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4318,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4319,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4319,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4320,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4320,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4321,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4321,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4322,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4322,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4323,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4323,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4324,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4324,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4325,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4325,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4326,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4326,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4327,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4327,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4328,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4328,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4329,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4329,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4330,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4330,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4331,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4331,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4332,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4332,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4333,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4333,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4334,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4334,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4335,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4335,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4336,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4336,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4337,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4337,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4338,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4338,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4339,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4339,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4340,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4340,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4341,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4341,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4342,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4342,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4343,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4343,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4344,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4344,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4345,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4345,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4346,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4346,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4347,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4347,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4348,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4348,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4349,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4349,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4350,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4350,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4351,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4351,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4352,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4352,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4353,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4353,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4354,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4354,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4355,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4355,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4356,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4356,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4357,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4357,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4358,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4358,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4359,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4359,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4360,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4360,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4361,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4361,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4362,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4362,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4363,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4363,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4364,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4364,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4365,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4365,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4366,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4366,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4367,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4367,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4368,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4368,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4369,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4369,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4370,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4370,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4371,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4371,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4372,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4372,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4373,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4373,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4374,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4374,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4375,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4375,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4376,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4376,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4377,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4377,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4378,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4378,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4379,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4379,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4380,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4380,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4381,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4381,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4382,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4382,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4383,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4383,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4384,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4384,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4385,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4385,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4386,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4386,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4387,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4387,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4388,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4388,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4389,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4389,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4390,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4390,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4391,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4391,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4392,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4392,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4393,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4393,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4394,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4394,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4395,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4395,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4396,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4396,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4397,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4397,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4398,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4398,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4399,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4399,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4400,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4400,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4401,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4401,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4402,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4402,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4403,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4403,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
